Publish_Dates,Mains,Sources,Document_Types,Web_Urls,New_Desks,Section_Names,Snippets
2016-01-15,"Paid Notice: Deaths  KIGGEN, EDITH ADAMS",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=9F0DE3D61E3AF936A25752C0A9609D8B63,Classified,Paid Death Notices,"KIGGEN--Edith Adams, a prominent music producer, died at Mt. Sinai Hospital on October 28, 2015. She died of advanced multiple sclerosis. Her career included working with such artists as Cab Calloway, Whitney Houston, Stevie Wonder and James Taylor. Mrs. Kiggen produced many events at Carnegie Hall, and the record ""Swing Reunion,"" nominated for a Grammy in 1985. She was born in Pasadena, CA on January 19, 1936 to celebrated airline executive Alvin Adams and daughter of New York Governor Nathan Miller, Elizabeth Miller Adams. Edith Kiggen's brother, Ambassador Alvin Adams, Jr., died just two weeks earlier, on October 10, 2015. She is survived by her daughter Elizabeth Kiggen of New York City, brother Nathan Adams of Enis, MO, sister Helen Vollmer of Moraga, CA. 1/3"
2016-01-15,"Paid Notice: Deaths  COCHRANE, LYDIA GOODWIN (STEINWAY)",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=9D03E3D61E3AF936A25752C0A9609D8B63,Classified,Paid Death Notices,"COCHRANE--Lydia Goodwin (Steinway). Youngest child of Ruth and Theodore Steinway, and the last of her generation. Survived by sons John and Nicholas, their wives Elizabeth Fama and Ginger Gregory, and six grandchildren. While she spent most of her adult life in Chicago and Italy, part of her remained a New Yorker. Her East Coast nephews, nieces, great-nephews and great-nieces are saddened by her death and send condolences to John, Nick and the rest of the Cochrane clan. 1/3"
2016-01-15,"Paid Notice: Deaths  COCHRANE, LYDIA GOODWIN (STEINWAY)",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=9C00E3D61E3AF936A25752C0A9609D8B63,Classified,Paid Death Notices,"COCHRANE--Lydia Goodwin (Steinway). 87, died in Chicago on January 5 of cardiac arrest, surrounded by family. Lydia was born in New York to Theo-dore and Ruth Steinway (Davis), the youngest of six children. After attending Dalton, Putney, Smith, and the University of Chicago, she taught French for many years at the University of Chicago Laboratory Schools, introducing Montessori-style methods into the curriculum. Later, she translated scholarly books and articles from French and Italian with the remarkable precision and passion that she brought to every endeavor. She was married to Eric W. Cochrane, noted professor of Italian history at the University of Chicago (died 1985). They lived in Chicago and Florence, Italy. An active member of the Fortnightly of Chicago, Tuesday Ladies, and two book groups, she swam in the early morning with friends and attended season subscriptions to almost everything Chicago has to offer. She is survived by her sons John and Nicholas, their wives Elizabeth Fama and Ginger Gregory, grandchildren Sally, Eric, Caleb, Jean, Lydia, and Sam, all of whom knew her as a deep friend, and a large Steinway/Davis/Cochrane clan. She was intelligent, inquisitive, open-minded, decisive, self-reliant, elegant, and infinitely complex. A memorial service will take place in Chicago in the early spring. 1/3"
2016-01-15,"Paid Notice: Deaths  SCHALLER, RALPH F.",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=9E03E2D61E3AF936A25752C0A9609D8B63,Classified,Paid Death Notices,"SCHALLER--Ralph F.,died peacefully in his sleep on the morning of January 10, 2016, next to his adored and adoring wife, Roni Schaller, who remained by his side throughout his illness. His friends and family cannot imagine life without him. A memorial to celebrate his life will take place on Sunday, January 17, at 1:30pm, at Frank E. Campbell, 1076 Madison Avenue. As Ralph told all who asked, ""I had a great life, better than most."" 1/3"
2016-01-15,"Paid Notice: Deaths  SIEGEL, PETER L",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=980DE2D61E3AF936A25752C0A9609D8B63,Classified,Paid Death Notices,"SIEGEL--Peter L. It is with heavy hearts, we announce that Peter L. Siegel died January 6, 2016 due to complications from a bone marrow transplant for the treatment of Leukemia. Peter was born in New York City on March 24, 1950 and grew up in Great Neck, NY. He has a BA from the University of Mass. Amherst, and holds two masters degrees from the University of Chicago. He was a passionate sailor and resided in Brooklyn, NY. He is survived by his sister and brother-in-law, Deborah and William Cosentino, seven cousins, as well as his very dear friends Dave Turner and Christine Benner. He is and will be greatly missed. We will be holding a memorial service for Peter this spring in New York City, time and location to be announced. 1/3"
2016-01-15,"Paid Notice: Deaths  O'HARA, REBECCA BROWNING",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=9407E2D61E3AF936A25752C0A9609D8B63,Classified,Paid Death Notices,"O'HARA--Rebecca Browning. O'HARA--Katharine Barbara (Kate), died on December 31, 2015. Rebecca was 99, of NYC. She is survived by her daughters, The Reverend Ellen O'Hara, Terry E. O'Hara, Liza O'Hara Mercereau, Alice O'Hara, and Hedwig O'Hara; by her son, Henry P. O'Hara; by her granddaughters, Julie Rosado and Emily Bader; and her great-grandchildren, Laila Sanchez and Jelani Sanchez. Katharine O'Hara, her daughter, was 71, of Staten Island. A memorial service will be held at Redden's Funeral Home at 325 West 14th Street, NYC on Monday, January 18, 2016 from 4pm to 6pm. The family requests that in lieu of sending flowers, donations be made to Amsterdam House (www.amsterdamnursing home.org) or Community Access (communityaccess.org) or to the beneficiary of donor's choice. 1/3"
2016-01-15,"Paid Notice: Deaths  KIND, PATRICIA",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=980CE3D61E3AF936A25752C0A9609D8B63,Classified,Paid Death Notices,"KIND--Patricia. Fountain House members, Board and staff, who have been so deeply impacted by Patricia Kind's extraordinary compassion and lifelong commitment to people with mental illness, extend our sincere condolences to her family for its loss. Daughter of Hedwig and Arnold van Ameringen, Fountain House's early benefactors, Patricia carried on her family's legacy of unparalleled generosity and its tradition of making our world a better place for the most vulnerable. Though based in Philadelphia, Patricia's altruism and empathy made Fountain House a place of hope and transformation for countless people in New York City and an inspiration for model programs around the country and the world. She was instrumental in the founding of clubhouse model programs in the Philadelphia area, Hedwig House and Circle Lodge. The Fountain House community extends its condolences to Patricia's children: Laura McKenna, Christina Kind, Valerie Kind-Rubin, Ken Kind, and Andy Kindfuller; brother, Henry van Ameringen; and niece Alex Herzan. Patricia's friendship and unwavering faith in our efforts will be greatly missed. With sympathy and gratitude, Kenneth J. Dudek, President, Fountain House 1/3"
2016-01-15,"Paid Notice: Deaths  PRESENT, DANIEL",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=9506E2D61E3AF936A25752C0A9609D8B63,Classified,Paid Death Notices,"PRESENT--Daniel, M.D. The volunteers and staff of the Crohn's & Colitis Foundation of America joins the IBD community in mourning the passing of Daniel Present, M.D., founder of the Foundation for Clinical Research in Inflammatory Bowel Disease at Mount Sinai. Dr. Present was a brilliant clinician who touched and improved the lives of thousands of patients living with Crohn's disease and ulcerative colitis during his 50 years of medical practice. Our sincere condolences to his family. 1/3"
2016-01-15,"Paid Notice: Deaths  WURTH, MARJORIE",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=9404E1D61E3AF936A25752C0A9609D8B63,Classified,Paid Death Notices,"WURTH--Marjorie. Beloved wife to Herbert, mother to William and Laurel, sister to Carol, grandmother and aunt. Marge was a fashion writer who charmed the world with her dry, brilliant wit. Love. 1/3"
2016-01-15,"Paid Notice: Deaths  BLAUFARB, LEON SOLOMON",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=9501E3D61E3AF936A25752C0A9609D8B63,Classified,Paid Death Notices,"BLAUFARB--Leon Solomon. Baruch atta Adonai melech haolam dayan emet. Our dad passed away January 13th with his family around him. Storyteller, attorney, bartender, reader, fisher, athlete, a master of The Times Crossword. The best parts of him continue on in the best parts of his sons. Memorial service Monday, January 18, 2016, 11am, Park Slope Jewish Center, 1320 8th Ave, Brooklyn. 1/3"
2016-01-15,"Paid Notice: Deaths  RICKMAN, ALAN",The New York Times,article,http://query.nytimes.com/gst/fullpage.html?res=9D00E2D61E3AF936A25752C0A9609D8B63,Classified,Paid Death Notices,"RICKMAN--Alan. Brooklyn Academy of Music (BAM) mourns the passing of Alan Rickman, an exceptional talent and great friend to the institution as an actor, director, advocate, and audience member. Alan was part of our artistic family, directing ""Creditors"" in 2010, directing and performing in ""John Gabriel Borkman"" in 2011, graciously serving as co-emcee at a gala for our departing president, and participating in numerous BAMcinematek and humanities programs. BAM was graced by Alan's creative passion, consummate professionalism and kindness, and we extend our heartfelt condolences to his wife Rima and family at this time. BAM President Katy Clark, BAM Executive Producer Joseph V. Melillo, BAM President Emerita Karen Brooks Hopkins, BAM board and staff 1/3"
2016-01-15,Clinic Owner&#8217;s Sentence Reduced,The New York Times,article,http://www.nytimes.com/2016/01/15/sports/clinic-owners-sentence-reduced.html,Sports,Sports,"A federal judge has reduced the prison sentence being served by Anthony Bosch, the former owner of a South Florida clinic that supplied banned substances to baseball players."
2016-01-15,Parker Leads Spurs to Win Over Cavs,The New York Times,article,http://www.nytimes.com/2016/01/15/sports/basketball/parker-leads-spurs-to-win-over-cavs.html,Sports,Sports,The Spurs remain undefeated at home this season.
2016-01-15,Ohio State in High-Priced Apparel Deal,The New York Times,article,http://www.nytimes.com/2016/01/15/sports/ohio-state-in-high-priced-apparel-deal.html,Sports,Sports,A 15-year contract extension between Ohio State and Nike is believed to be the largest college apparel deal ever.
2016-01-15,Chicago Fire Trade Top Pick to New York City F.C.,The New York Times,article,http://www.nytimes.com/2016/01/15/sports/soccer/chicago-fire-trade-top-pick-to-new-york-city-fc.html,Sports,Sports,"The Chicago Fire selected midfielder Jack Harrison from Wake Forest with the first overall pick in the M.L.S. draft, then traded him to New York City F.C."
2016-01-15,"Trump and Cruz Set an Ugly, Nasty Tone",The New York Times,article,http://www.nytimes.com/2016/01/15/opinion/campaign-stops/trump-and-cruz-set-an-ugly-nasty-tone.html,OpEd,Opinion,"With time running out, the Republicans went for broke at their most venomous meeting yet."
2016-01-15,Singh Shares Lead in Honolulu,The New York Times,article,http://www.nytimes.com/2016/01/15/sports/golf/singh-shares-lead-in-honolulu.html,Sports,Sports,Vijay Singh opened with a seven-under-par 63 for a five-way share of the lead and at the Sony Open in Honolulu.
2016-01-15,K.H.L. Investigating Racial Incident,The New York Times,article,http://www.nytimes.com/2016/01/15/sports/hockey/khl-investigating-racial-incident.html,Sports,Sports,Bananas were reportedly thrown at a black player during a Kontinental Hockey League game in Moscow this week.
2016-01-15,Betting Site Co-Founder Pleads Guilty,The New York Times,article,http://www.nytimes.com/2016/01/15/sports/betting-site-co-founder-pleads-guilty.html,Sports,Sports,"Haden Ware, co-founder of an Antigua-based sports betting site, pleaded guilty to a gambling-related charge in federal court in Manhattan."
2016-01-15,"At Republican Debate, Taunts and Quips as Rivals Battle",The New York Times,article,http://www.nytimes.com/2016/01/15/us/politics/republican-debate-taunts-quips-rivals-battle.html,National,U.S.,Donald J. Trump and Senator Ted Cruz of Texas shed months of cordiality as the latest presidential debate became a hand-to-hand fight in their razor-close contest in the Iowa caucuses.
2016-01-15,Bus Crash in Japan Kills at Least 14 ,The New York Times,article,http://www.nytimes.com/2016/01/15/world/asia/fatal-bus-crash-in-japan-on-way-to-ski-resort.html,Foreign,World,"A tour bus on its way to a ski resort in central Japan slid down a mountainside, killing at least 14 and injuring 27 others, officials said."
